ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
128845,Konrad Wasielewski,M,23,194,91,Poland,POL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,Gold
128853,Conny Wamuth,F,25,167,64,Germany,GER,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
129096,Sarah Kathleen Webb (-Gosling),F,27,176,68,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's Three Person Keelboat,Gold
129126,Franziska Weber,F,23,176,70,Germany,GER,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
129164,Garrett Weber-Gale,M,23,188,82,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
129164,Garrett Weber-Gale,M,23,188,82,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
129229,"Elizabeth Jane ""Liz"" Weekes",F,28,180,68,Australia,AUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Gold
129236,Ferry Weertman,M,24,189,86,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 10 kilometres Open Water,Gold
129601,Phillipp Wende,M,27,199,90,Germany,GER,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Gold
129627,Lauren Ashley Wenger (-Trapani),F,28,191,77,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold
129772,Kieran Martin West,M,22,204,100,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Gold
129959,Mary Rebecca Whipple,F,28,160,48,United States,USA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Gold
130022,Tarnee Renee White (-Southwell),F,27,165,58,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
130285,Tim Wiesktter,M,25,191,89,Germany,GER,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Gold
130417,"Benjamin Marshall ""Ben"" Wildman-Tobriner",M,23,193,91,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
130451,Kristof Wilke,M,27,190,87,Germany,GER,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold
130484,Laura Ann Wilkinson (-Hulseman),F,22,168,57,United States,USA,2000 Summer,2000,Summer,Sydney,Diving,Diving Women's Platform,Gold
130681,"Stephen David ""Steve"" Williams",M,28,189,98,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Fours,Gold
130767,Nathan James Wilmot,M,28,183,64,Australia,AUS,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Men's Two Person Dinghy,Gold
130864,"Madison ""Madi"" Wilson",F,22,179,61,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
130882,"Philippa Claire ""Pippa"" Wilson",F,22,171,63,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Women's Three Person Keelboat,Gold
130957,Elsie Windes,F,27,178,70,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold
131555,Taryn Nadine Woods,F,25,175,76,Australia,AUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Gold
131614,Kelsi Worrell,F,22,180,75,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
131805,Wu Minxia,F,22,167,52,China,CHN,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Synchronized Springboard,Gold
131805,Wu Minxia,F,26,167,52,China,CHN,2012 Summer,2012,Summer,London,Diving,Diving Women's Springboard,Gold
131805,Wu Minxia,F,26,167,52,China,CHN,2012 Summer,2012,Summer,London,Diving,Diving Women's Synchronized Springboard,Gold
131936,Tomasz Wylenzek,M,21,183,92,Germany,GER,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
131992,Xi Aihua,F,26,182,80,China,CHN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Quadruple Sculls,Gold
132006,Xiao Hailiang,M,23,165,60,China,CHN,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Synchronized Springboard,Gold
132045,Xiong Ni,M,26,166,55,China,CHN,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Springboard,Gold
132045,Xiong Ni,M,26,166,55,China,CHN,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Synchronized Springboard,Gold
132072,Xu Lijia,F,24,176,60,China,CHN,2012 Summer,2012,Summer,London,Sailing,Sailing Women's One Person Dinghy,Gold
132514,Yang Jinghui,M,21,162,52,China,CHN,2004 Summer,2004,Summer,Athina,Diving,Diving Men's Synchronized Platform,Gold
132549,Yang Wenjun,M,20,178,78,China,CHN,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Gold
132549,Yang Wenjun,M,24,178,78,China,CHN,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Gold
132884,Anastasiya Nikolayevna Yermakova,F,21,169,55,Russia,RUS,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold
132884,Anastasiya Nikolayevna Yermakova,F,21,169,55,Russia,RUS,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
132884,Anastasiya Nikolayevna Yermakova,F,25,169,55,Russia,RUS,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold
132884,Anastasiya Nikolayevna Yermakova,F,25,169,55,Russia,RUS,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
132988,Yin Jian,F,29,170,59,China,CHN,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Women's Windsurfer,Gold
133777,Ilya Leonidovich Zakharov,M,21,177,70,Russia,RUS,2012 Summer,2012,Summer,London,Diving,Diving Men's Springboard,Gold
133905,Emanuela Zanchi,F,26,183,65,Italy,ITA,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Gold
